Condition,Drug Generic Name,EaseOfUse,Effective,Form,Indication,Price,Reviews,Satisfaction,Type,Drug Brand Name,Description
Atopic Dermatitis,Dexamethasone,3.605454545454545,3.473636363636363,Tablet,On Label,11.989999999999998,34.54545454545455,3.085454545454545,RX,BAYCADRON (dexamethasone) elixir,"Each 5 mL (teaspoonful) contains:Dexamethasone, USP……….……….…………………………. 0.5 mgAlso contains:Benzoic Acid, USP……………………………………………….. 0.1%  (as preservative)Alcohol……………………………………………………………. 5.1%Inactive Ingredients: Artificial Raspberry Flavor; Citric Acid, USP; FD&C Red No. 40; Liquid Sugar; Propylene Glycol, USP and Purified Water, USP. It may also contain Sodium Citrate, USP.Glucocorticoids are adrenocortical steroids, both naturally occurring and synthetic, which are readily absorbed from the gastrointestinal tract. Dexamethasone, a synthetic adrenocortical steroid, is a white to practically white, odorless, crystalline powder. It is stable in air. It is practically insoluble in water. The molecular weight is 392.47. It is designated chemically as 9-fluoro-11β,17,21-trihydroxy-16α-methylpregna-1,4-diene-3,20-dione. The molecular formula is C22H29FO5 and the structural formula is:"
Atopic Dermatitis,Dexamethasone,3.605454545454545,3.473636363636363,Tablet,On Label,11.989999999999998,34.54545454545455,3.085454545454545,RX,BAYCADRON (dexamethasone) elixir,"Each 5 mL (teaspoonful) contains:Dexamethasone, USP……….……….…………………………. 0.5 mgAlso contains:Benzoic Acid, USP……………………………………………….. 0.1%  (as preservative)Alcohol……………………………………………………………. 5.1%Inactive Ingredients: Artificial Raspberry Flavor; Citric Acid, USP; FD&C Red No. 40; Liquid Sugar; Propylene Glycol, USP and Purified Water, USP. It may also contain Sodium Citrate, USP.Glucocorticoids are adrenocortical steroids, both naturally occurring and synthetic, which are readily absorbed from the gastrointestinal tract. Dexamethasone, a synthetic adrenocortical steroid, is a white to practically white, odorless, crystalline powder. It is stable in air. It is practically insoluble in water. The molecular weight is 392.47. It is designated chemically as 9-fluoro-11β,17,21-trihydroxy-16α-methylpregna-1,4-diene-3,20-dione. The molecular formula is C22H29FO5 and the structural formula is:"
Atopic Dermatitis,Dexamethasone,3.605454545454545,3.473636363636363,Tablet,On Label,11.989999999999998,34.54545454545455,3.085454545454545,RX,BAYCADRON (dexamethasone) elixir,"Each 5 mL (teaspoonful) contains:Dexamethasone, USP……….……….…………………………. 0.5 mgAlso contains:Benzoic Acid, USP……………………………………………….. 0.1%  (as preservative)Alcohol……………………………………………………………. 5.1%Inactive Ingredients: Artificial Raspberry Flavor; Citric Acid, USP; FD&C Red No. 40; Liquid Sugar; Propylene Glycol, USP and Purified Water, USP. It may also contain Sodium Citrate, USP.Glucocorticoids are adrenocortical steroids, both naturally occurring and synthetic, which are readily absorbed from the gastrointestinal tract. Dexamethasone, a synthetic adrenocortical steroid, is a white to practically white, odorless, crystalline powder. It is stable in air. It is practically insoluble in water. The molecular weight is 392.47. It is designated chemically as 9-fluoro-11β,17,21-trihydroxy-16α-methylpregna-1,4-diene-3,20-dione. The molecular formula is C22H29FO5 and the structural formula is:"
Atopic Dermatitis,Dexamethasone Sodium Phos (PF),4.0,5.0,Liquid (Inject),On Label,11.99,2.0,5.0,RX,,
Atopic Dermatitis,Dexamethasone Sodium Phosphate,4.166666666666667,4.056666666666667,Liquid (Drink),On Label,64.99,6.333333333333333,3.556666666666666,RX,CORTAREN CORTICOSTEROID/ANTI-INFLAMMATORY SYSTEM (dexamethasone sodium phosphate) kit,"Dexamethasone sodium phosphate is a water-soluble inorganic ester of dexamethasone. It occurs as a white or slightly yellow crystalline powder, is odorless or has a slight odor of alcohol, is exceedingly hygroscopic and is freely soluble in water.Dexamethasone sodium phosphate is an adrenocortical steroid anti-inflammatory drug.Chemically, dexamethasone sodium phosphate is 9-Fluoro-11ß,17,21-trihydroxy-16α-methylpregna-1, 4-diene-3,20-dione 21-(dihydrogen phosphate) disodium salt and has the following structural formula:Dexamethasone Sodium Phosphate Injection, USP is a sterile solution of dexamethasone sodium phosphate in water for injection for intravenous (IV), intramuscular (IM), intra-articular, soft-tissue or intralesional use.Each mL contains dexamethasone sodium phosphate equivalent to dexamethasone phosphate 4 mg or dexamethasone 3.33 mg; benzyl alcohol 10 mg added as preservative; sodium citrate dihydrate 11 mg; sodium sulfite 1 mg as an antioxidant; Water for Injection q.s. Citric acid and/or sodium hydroxide may have been added for pH adjustment (7.0 to 8.5). Air in the container is displaced by nitrogen."
Atopic Dermatitis,Dexamethasone Sodium Phosphate,4.166666666666667,4.056666666666667,Liquid (Drink),On Label,64.99,6.333333333333333,3.556666666666666,RX,CORTAREN CORTICOSTEROID/ANTI-INFLAMMATORY SYSTEM (dexamethasone sodium phosphate) kit,"Dexamethasone sodium phosphate is a water-soluble inorganic ester of dexamethasone. It occurs as a white or slightly yellow crystalline powder, is odorless or has a slight odor of alcohol, is exceedingly hygroscopic and is freely soluble in water.Dexamethasone sodium phosphate is an adrenocortical steroid anti-inflammatory drug.Chemically, dexamethasone sodium phosphate is 9-Fluoro-11ß,17,21-trihydroxy-16α-methylpregna-1, 4-diene-3,20-dione 21-(dihydrogen phosphate) disodium salt and has the following structural formula:Dexamethasone Sodium Phosphate Injection, USP is a sterile solution of dexamethasone sodium phosphate in water for injection for intravenous (IV), intramuscular (IM), intra-articular, soft-tissue or intralesional use.Each mL contains dexamethasone sodium phosphate equivalent to dexamethasone phosphate 4 mg or dexamethasone 3.33 mg; benzyl alcohol 10 mg added as preservative; sodium citrate dihydrate 11 mg; sodium sulfite 1 mg as an antioxidant; Water for Injection q.s. Citric acid and/or sodium hydroxide may have been added for pH adjustment (7.0 to 8.5). Air in the container is displaced by nitrogen."
Atopic Dermatitis,Diflorasone,5.0,4.666666666666667,Cream,On Label,334.99,3.333333333333333,5.0,RX,,
Atopic Dermatitis,Diflorasone-Emollient,4.833333333333333,4.666666666666667,Cream,On Label,665.99,3.0,4.833333333333333,RX,,
Atopic Dermatitis,Doxepin,4.085,4.335,Capsule,On Label,13.17,5.5,3.915,RX,DOXEPIN (doxepin hydrochloride) tablet,"Doxepin is available in 3 mg and 6 mg strength tablets for oral administration. Each tablet contains 3.39 mg or 6.78 mg doxepin hydrochloride, equivalent to 3 mg and 6 mg of doxepin, respectively.Chemically, doxepin hydrochloride is an (E) and (Z) geometric, isomeric mixture of 1 propanamine, 3-dibenz[b,e]oxepin-11(6H)ylidene-N,N-dimethyl-hydrochloride. It has the following structure:Doxepin hydrochloride is a white crystalline powder, with a slight amine-like odor, that is readily soluble in water. It has a molecular weight of 315.84 and molecular formula of C19 H21 NO•HCl.Each doxepin tablet includes the following inactive ingredients: colloidal silicon dioxide, crospovidone, microcrystalline cellulose, and magnesium stearate."
Atopic Dermatitis,Fluocinolone,4.0842857142857145,3.834285714285714,Liquid (Drink),On Label,209.99,11.0,3.73,RX,,
Atopic Dermatitis,Fluocinolone And Shower Cap,3.35,4.5,Liquid (Drink),On Label,201.99,9.0,4.3,RX,,
Atopic Dermatitis,Fluocinolone-Emol Cmb#65,3.5,1.0,Cream,On Label,35.99,1.0,1.0,RX,,
Atopic Dermatitis,Fluocinolone-Skin Clnsr28,5.0,5.0,Cream,On Label,35.99,1.0,5.0,RX,,
Atopic Dermatitis,Fluocinonide,4.4,4.3500000000000005,Cream,On Label,2564.3233333333333,12.0,4.2,RX,,
Atopic Dermatitis,Fluocinonide,4.7,4.7,Liquid (Drink),On Label,15.49,68.0,4.7,RX,,
Atopic Dermatitis,Fluocinonide,5.0,5.0,Tablet,On Label,11.99,1.0,5.0,RX,,
Atopic Dermatitis,Fluocinonide-Emollient,3.75,3.5,Cream,On Label,96.99,4.0,4.0,RX,,
Atopic Dermatitis,Flurandrenolide,4.0,3.5,Cream,On Label,430.9899999999999,3.75,3.4575,RX,,
Atopic Dermatitis,Fluticasone Propionate,5.0,5.0,Liquid (Drink),On Label,74.99,8.0,5.0,RX,"AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE (azelastine hydrochloride, fluticasone propionate) spray, metered","Azelastine hydrochloride and fluticasone propionate nasal spray is formulated as a white, uniform metered-spray suspension for nasal administration. It is a fixed dose combination product containing an antihistamine (H1 receptor antagonist) and a corticosteroid as active ingredients.Azelastine hydrochloride active ingredient occurs as a white, odorless, crystalline powder with a bitter taste. It has a molecular weight of 418.37. It is sparingly soluble in water, methanol, and propylene glycol and slightly soluble in ethanol, octanol, and glycerin. It has a melting point of 225°C and the pH of 5.2. Its chemical name is (±)-1-(2H)-phthalazinone,4-[(4-chlorophenyl) methyl]-2-(hexahydro-1-methyl-1H-azepin-4-yl)-, monohydrochloride. Its molecular formula is C22H24ClN3O•HCl with the following chemical structure:Fluticasone propionate active ingredient is a white powder with a melting point of 273°C, a molecular weight of 500.6, and the empirical formula is C25H31F3O5S. It is practically insoluble in water, freely soluble in dimethyl sulfoxide and dimethylformamide, and slightly soluble in methanol and 95% ethanol. Fluticasone propionate is a synthetic corticosteroid having the chemical name S-(fluoromethyl)-6α,9-difluoro-11β-17-dihydroxy-16α-methyl-3-oxoandrosta-1,4-diene-17β-carbothioate, 17-propionate, and the following chemical structure:Azelastine hydrochloride and fluticasone propionate nasal spray, 137 mcg/50 mcg contains 0.1% solution of azelastine hydrochloride and 0.037% suspension of micronized fluticasone propionate in an isotonic aqueous suspension containing glycerin, microcrystalline cellulose and carboxymethylcellulose sodium, phenylethyl alcohol (2.5 mg/g), edetate disodium, benzalkonium chloride (0.1 mg/g), polysorbate 80, and purified water. It has a pH of approximately 6.0.After priming [see Dosage and Administration (2.2)], each metered spray delivers a 0.137 mL mean volume of suspension containing 137 mcg of azelastine hydrochloride (equivalent to 125 mcg of azelastine base) and 50 mcg of fluticasone propionate. The 23 g bottle provides 120 metered sprays, after priming. "
Atopic Dermatitis,Halobetasol Propionate,4.476666666666667,4.54,Cream,On Label,245.99,24.0,4.433333333333334,RX,,
Atopic Dermatitis,Hydrocortisone,4.546666666666667,3.5866666666666664,Cream,On Label,14.590000000000002,2.1333333333333333,3.6,OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.546666666666667,3.5866666666666664,Cream,On Label,14.590000000000002,2.1333333333333333,3.6,OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.546666666666667,3.5866666666666664,Cream,On Label,14.590000000000002,2.1333333333333333,3.6,OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.546666666666667,3.5866666666666664,Cream,On Label,14.590000000000002,2.1333333333333333,3.6,OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.546666666666667,3.5866666666666664,Cream,On Label,14.590000000000002,2.1333333333333333,3.6,OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.12,4.223333333333334,Cream,On Label,14.589999999999998,25.0,3.4266666666666663,RX,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.12,4.223333333333334,Cream,On Label,14.589999999999998,25.0,3.4266666666666663,RX,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.12,4.223333333333334,Cream,On Label,14.589999999999998,25.0,3.4266666666666663,RX,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.12,4.223333333333334,Cream,On Label,14.589999999999998,25.0,3.4266666666666663,RX,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,4.12,4.223333333333334,Cream,On Label,14.589999999999998,25.0,3.4266666666666663,RX,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,2.6,2.6,Cream,On Label,14.59,17.5,2.5,RX/OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,2.6,2.6,Cream,On Label,14.59,17.5,2.5,RX/OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,2.6,2.6,Cream,On Label,14.59,17.5,2.5,RX/OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,2.6,2.6,Cream,On Label,14.59,17.5,2.5,RX/OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone,2.6,2.6,Cream,On Label,14.59,17.5,2.5,RX/OTC,Hydrocortisone,N/A
Atopic Dermatitis,Hydrocortisone Acetate,4.5,4.25,Cream,On Label,14.59,2.0,3.75,OTC,"ALCORTIN A (hydrocortisone acetate, aloe vera leaf and iodoquinol) gel","Each gram of Alcortin® A contains 2.0% (20 mg) Hydrocortisone Acetate and 1.0% (10 mg) Iodoquinol. Also contains 1.0% (10 mg) Aloe polysaccharide1. Other ingredients: Purified Water, Carbopol, Magnesium Aluminum Silicate, PPG-20 Methyl Glucose Ether, Aminomethyl Propanol, Propylene Glycol, Glycerine, Benzyl Alcohol, SD Alcohol 40 B, Biopeptide, Hydrochloric Acid, FD&C Blue # 1 and FD&C Yellow # 10.1U.S. Patents#6,436,679; #6,271,214; #6,133,440; #5,708,038; patent pendingIodoquinolIodoquinol is an antifungal and antibacterial agent. Chemically, Iodoquinol is [5,7-diiodo-8-quinolinol] with the molecular formula (C9H5I2NO) and is represented by the following structural formula:Hydrocortisone AcetateHydrocortisone acetate is an anti-inflammatory and antipruritic agent. Chemically, hydrocortisone acetate is [Pregn-4-ene-3, 20-dione, 11, 17, 21- trihydroxy-, (11β)-] with the molecular formula (C21H30O5) and is represented by the following structural formula:"
Atopic Dermatitis,Hydrocortisone Acetate,4.0,2.0,Cream,On Label,14.59,1.0,2.0,RX/OTC,"ALCORTIN A (hydrocortisone acetate, aloe vera leaf and iodoquinol) gel","Each gram of Alcortin® A contains 2.0% (20 mg) Hydrocortisone Acetate and 1.0% (10 mg) Iodoquinol. Also contains 1.0% (10 mg) Aloe polysaccharide1. Other ingredients: Purified Water, Carbopol, Magnesium Aluminum Silicate, PPG-20 Methyl Glucose Ether, Aminomethyl Propanol, Propylene Glycol, Glycerine, Benzyl Alcohol, SD Alcohol 40 B, Biopeptide, Hydrochloric Acid, FD&C Blue # 1 and FD&C Yellow # 10.1U.S. Patents#6,436,679; #6,271,214; #6,133,440; #5,708,038; patent pendingIodoquinolIodoquinol is an antifungal and antibacterial agent. Chemically, Iodoquinol is [5,7-diiodo-8-quinolinol] with the molecular formula (C9H5I2NO) and is represented by the following structural formula:Hydrocortisone AcetateHydrocortisone acetate is an anti-inflammatory and antipruritic agent. Chemically, hydrocortisone acetate is [Pregn-4-ene-3, 20-dione, 11, 17, 21- trihydroxy-, (11β)-] with the molecular formula (C21H30O5) and is represented by the following structural formula:"
Atopic Dermatitis,Hydrocortisone Butyr-Emollient,4.86,4.57,Cream,On Label,344.99,31.0,4.43,RX,,
Atopic Dermatitis,Hydrocortisone Butyrate,3.835,3.5,Cream,On Label,205.49,5.0,3.5,RX,,
Atopic Dermatitis,Hydrocortisone Probutate,1.0,1.0,Cream,On Label,1264.99,2.0,1.0,RX,,
Atopic Dermatitis,Hydrocortisone Sod Succ (PF),5.0,4.0,Liquid (Inject),On Label,49.99,1.0,4.0,RX,,
Atopic Dermatitis,Hydrocortisone Sod Succinate,4.0,4.0,Liquid (Inject),On Label,49.99,1.5,4.5,RX,,
Atopic Dermatitis,Hydrocortisone Valerate,2.0,2.0,Cream,On Label,74.99,6.0,2.0,RX,,
Atopic Dermatitis,"Hydrocortisone, Pramoxine-Benzyl Alcohol",5.0,5.0,Cream,On Label,14.59,5.0,5.0,OTC,,
Atopic Dermatitis,Hydrocortisone-Iodoquinl-Aloe2,3.0,3.0,Cream,"
",7323.99,14.0,3.0,RX,,
Atopic Dermatitis,Hydrocortisone-Iodoquinol,4.0,4.0,Cream,"
",58.99,1.0,4.0,RX,,
Atopic Dermatitis,Hydrocortisone-Oatmeal-Aloe-E,3.0,1.0,Cream,On Label,14.59,1.0,1.0,OTC,,
Atopic Dermatitis,"Hydrocortisone-Pramoxine, Hydrocortisone",4.75,3.75,Cream,On Label,14.589999999999998,8.0,3.75,RX,,
Atopic Dermatitis,Methylprednisolone,3.905,3.2016666666666667,Tablet,On Label,33.76,149.66666666666666,3.053333333333333,RX,,
